"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","5665","Пользователь редактирует статью @ui","chromium","Mon Nov 03 18:25:13 UTC 2025","passed","Mon Nov 03 18:25:19 UTC 2025","Тесты статей @ui","","",""
"","85","30/GET /todos (406) @api","chromium","Mon Nov 03 18:25:08 UTC 2025","passed","Mon Nov 03 18:25:08 UTC 2025","POST /challenger @api","","",""
"","83","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 18:25:05 UTC 2025","passed","Mon Nov 03 18:25:05 UTC 2025","POST /challenger @api","","",""
"","84","08/HEAD /todos (200) @api","chromium","Mon Nov 03 18:25:05 UTC 2025","passed","Mon Nov 03 18:25:05 UTC 2025","POST /challenger @api","","",""
"","4519","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 18:25:27 UTC 2025","passed","Mon Nov 03 18:25:32 UTC 2025","Тест поиска по тегам @ui","","",""
"","87","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","265","09/POST /todos (201) @api","chromium","Mon Nov 03 18:25:05 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","86","29/GET /todos (200) no accept @api","chromium","Mon Nov 03 18:25:08 UTC 2025","passed","Mon Nov 03 18:25:08 UTC 2025","POST /challenger @api","","",""
"","85","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","85","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 18:25:05 UTC 2025","passed","Mon Nov 03 18:25:05 UTC 2025","POST /challenger @api","","",""
"","88","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","85","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","87","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","89","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","4950","Пользователь создает статью @ui","chromium","Mon Nov 03 18:25:08 UTC 2025","passed","Mon Nov 03 18:25:13 UTC 2025","Тесты статей @ui","","",""
"","4490","Пользователь лайкает статью @ui","chromium","Mon Nov 03 18:25:19 UTC 2025","passed","Mon Nov 03 18:25:24 UTC 2025","Тесты статей @ui","","",""
"","89","13/POST /todos (201) max out content @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","87","18/POST /todos/{id} (404) @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","85","25/GET /todos (200) XML @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
"","88","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","99","14/POST /todos (413) content too long @api","chromium","Mon Nov 03 18:25:06 UTC 2025","passed","Mon Nov 03 18:25:06 UTC 2025","POST /challenger @api","","",""
"","86","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 18:25:07 UTC 2025","passed","Mon Nov 03 18:25:07 UTC 2025","POST /challenger @api","","",""
