"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5364","Пользователь редактирует статью @ui","chromium","Mon Nov 03 19:15:18 UTC 2025","passed","Mon Nov 03 19:15:23 UTC 2025","Тесты статей @ui","","",""
"","35","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 19:15:11 UTC 2025","passed","Mon Nov 03 19:15:11 UTC 2025","POST /challenger @api","","",""
"","110","09/POST /todos (201) @api","chromium","Mon Nov 03 19:15:11 UTC 2025","passed","Mon Nov 03 19:15:11 UTC 2025","POST /challenger @api","","",""
"","32","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","POST /challenger @api","","",""
"","34","18/POST /todos/{id} (404) @api","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","POST /challenger @api","","",""
"","34","22/PUT /todos/{id} no amend id (400) @api","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","POST /challenger @api","","",""
"","48","14/POST /todos (413) content too long @api","chromium","Mon Nov 03 19:15:11 UTC 2025","passed","Mon Nov 03 19:15:11 UTC 2025","POST /challenger @api","","",""
"","4598","Пользователь создает статью @ui","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:17 UTC 2025","Тесты статей @ui","","",""
"","33","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","POST /challenger @api","","",""
"","67","02/GET /challenges (200) @api","chromium","Mon Nov 03 19:15:10 UTC 2025","passed","Mon Nov 03 19:15:10 UTC 2025","POST /challenger @api","","",""
"","34","29/GET /todos (200) no accept @api","chromium","Mon Nov 03 19:15:12 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","POST /challenger @api","","",""
