"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","13/POST /todos max out content @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","17","14/POST /todos content too long @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","3033","Пользователь выходит из аккаунта @ui","chromium","Sat Nov 22 15:10:04 UTC 2025","passed","Sat Nov 22 15:10:08 UTC 2025","Тест выхода из аккаунта @ui","","",""
"","13","25/GET /todos XML @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","14","20/PUT /todos/{id} partial @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","16","17/POST /todos/{id} @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","12","30/GET /todos @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","14","11/POST /todos title too long @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","13","29/GET /todos no accept @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","13","22/PUT /todos/{id} no amend id @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","25","15/POST /todos extra @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","4268","Пользователь лайкает статью @ui","chromium","Sat Nov 22 15:10:00 UTC 2025","passed","Sat Nov 22 15:10:04 UTC 2025","Тесты статей @ui","","",""
"","3464","Пользователь ищет статьи по тегу @ui","chromium","Sat Nov 22 15:10:08 UTC 2025","passed","Sat Nov 22 15:10:11 UTC 2025","Тест поиска по тегам @ui","","",""
"","15","18/POST /todos/{id} @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
"","23","10/POST /todos doneStatus @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","18","3/GET /todos @api","chromium","Sat Nov 22 15:09:49 UTC 2025","passed","Sat Nov 22 15:09:49 UTC 2025","POST /challenger @api","","",""
"","13","26/GET /todos JSON @api","chromium","Sat Nov 22 15:09:50 UTC 2025","passed","Sat Nov 22 15:09:50 UTC 2025","POST /challenger @api","","",""
