"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 20:50:00 UTC 2025","passed","Mon Nov 03 20:50:00 UTC 2025","POST /challenger @api","","",""
"","19","03/GET /todos (200) @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","17","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","16","16/PUT /todos/{id} (400) @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","25","06/GET /todos/{id} (404) @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","4279","Пользователь создает статью @ui","chromium","Mon Nov 03 20:50:00 UTC 2025","passed","Mon Nov 03 20:50:04 UTC 2025","Тесты статей @ui","","",""
"","46","09/POST /todos (201) @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","3540","Пользователь лайкает статью @ui","chromium","Mon Nov 03 20:50:10 UTC 2025","passed","Mon Nov 03 20:50:13 UTC 2025","Тесты статей @ui","","",""
"","16","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 20:50:00 UTC 2025","passed","Mon Nov 03 20:50:00 UTC 2025","POST /challenger @api","","",""
"","13","30/GET /todos (406) @api","chromium","Mon Nov 03 20:50:00 UTC 2025","passed","Mon Nov 03 20:50:00 UTC 2025","POST /challenger @api","","",""
"","15","08/HEAD /todos (200) @api","chromium","Mon Nov 03 20:49:59 UTC 2025","passed","Mon Nov 03 20:49:59 UTC 2025","POST /challenger @api","","",""
"","19","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 20:50:00 UTC 2025","passed","Mon Nov 03 20:50:00 UTC 2025","POST /challenger @api","","",""
"","5018","Пользователь редактирует статью @ui","chromium","Mon Nov 03 20:50:05 UTC 2025","passed","Mon Nov 03 20:50:10 UTC 2025","Тесты статей @ui","","",""
