"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","16/PUT /todos/{id} (400) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","27","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","29","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","28","22/PUT /todos/{id} no amend id (400) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","28","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","34","03/GET /todos (200) @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
"","3521","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 19:15:09 UTC 2025","passed","Mon Nov 03 19:15:12 UTC 2025","Тест поиска по тегам @ui","","",""
"","4683","Пользователь создает статью @ui","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:55 UTC 2025","Тесты статей @ui","","",""
"","32","08/HEAD /todos (200) @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
"","5353","Пользователь редактирует статью @ui","chromium","Mon Nov 03 19:14:56 UTC 2025","passed","Mon Nov 03 19:15:01 UTC 2025","Тесты статей @ui","","",""
"","28","28/GET /todos (200) XML pref @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","4140","Пользователь лайкает статью @ui","chromium","Mon Nov 03 19:15:01 UTC 2025","passed","Mon Nov 03 19:15:06 UTC 2025","Тесты статей @ui","","",""
"","28","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","28","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","40","06/GET /todos/{id} (404) @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
"","40","04/GET /todo (404) not plural @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
"","27","30/GET /todos (406) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","29","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 19:14:50 UTC 2025","passed","Mon Nov 03 19:14:50 UTC 2025","POST /challenger @api","","",""
"","36","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
"","29","15/POST /todos (400) extra @api","chromium","Mon Nov 03 19:14:49 UTC 2025","passed","Mon Nov 03 19:14:49 UTC 2025","POST /challenger @api","","",""
