"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","95","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 19:55:42 UTC 2025","passed","Mon Nov 03 19:55:42 UTC 2025","POST /challenger @api","","",""
"","92","22/PUT /todos/{id} no amend id (400) @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","103","10/POST /todos (400) doneStatus @api","chromium","Mon Nov 03 19:55:42 UTC 2025","passed","Mon Nov 03 19:55:42 UTC 2025","POST /challenger @api","","",""
"","100","04/GET /todo (404) not plural @api","chromium","Mon Nov 03 19:55:41 UTC 2025","passed","Mon Nov 03 19:55:41 UTC 2025","POST /challenger @api","","",""
"","4479","Пользователь лайкает статью @ui","chromium","Mon Nov 03 19:55:55 UTC 2025","passed","Mon Nov 03 19:56:00 UTC 2025","Тесты статей @ui","","",""
"","104","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 19:55:41 UTC 2025","passed","Mon Nov 03 19:55:41 UTC 2025","POST /challenger @api","","",""
"","94","15/POST /todos (400) extra @api","chromium","Mon Nov 03 19:55:42 UTC 2025","passed","Mon Nov 03 19:55:42 UTC 2025","POST /challenger @api","","",""
"","105","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","94","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 19:55:42 UTC 2025","passed","Mon Nov 03 19:55:42 UTC 2025","POST /challenger @api","","",""
"","98","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","5675","Пользователь редактирует статью @ui","chromium","Mon Nov 03 19:55:50 UTC 2025","passed","Mon Nov 03 19:55:55 UTC 2025","Тесты статей @ui","","",""
"","94","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","92","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","91","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:43 UTC 2025","POST /challenger @api","","",""
"","93","28/GET /todos (200) XML pref @api","chromium","Mon Nov 03 19:55:43 UTC 2025","passed","Mon Nov 03 19:55:44 UTC 2025","POST /challenger @api","","",""
"","292","09/POST /todos (201) @api","chromium","Mon Nov 03 19:55:41 UTC 2025","passed","Mon Nov 03 19:55:42 UTC 2025","POST /challenger @api","","",""
"","91","30/GET /todos (406) @api","chromium","Mon Nov 03 19:55:44 UTC 2025","passed","Mon Nov 03 19:55:44 UTC 2025","POST /challenger @api","","",""
"","4508","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 19:56:04 UTC 2025","passed","Mon Nov 03 19:56:08 UTC 2025","Тест поиска по тегам @ui","","",""
