"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 19:19:41 UTC 2025","passed","Mon Nov 03 19:19:41 UTC 2025","POST /challenger @api","","",""
"","75","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:42 UTC 2025","POST /challenger @api","","",""
"","86","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 19:19:41 UTC 2025","passed","Mon Nov 03 19:19:41 UTC 2025","POST /challenger @api","","",""
"","74","25/GET /todos (200) XML @api","chromium","Mon Nov 03 19:19:43 UTC 2025","passed","Mon Nov 03 19:19:43 UTC 2025","POST /challenger @api","","",""
"","4637","Пользователь лайкает статью @ui","chromium","Mon Nov 03 19:19:55 UTC 2025","passed","Mon Nov 03 19:20:00 UTC 2025","Тесты статей @ui","","",""
"","81","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:43 UTC 2025","POST /challenger @api","","",""
"","80","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:42 UTC 2025","POST /challenger @api","","",""
"","75","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:42 UTC 2025","POST /challenger @api","","",""
"","222","09/POST /todos (201) @api","chromium","Mon Nov 03 19:19:41 UTC 2025","passed","Mon Nov 03 19:19:41 UTC 2025","POST /challenger @api","","",""
"","75","15/POST /todos (400) extra @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:42 UTC 2025","POST /challenger @api","","",""
"","76","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 19:19:43 UTC 2025","passed","Mon Nov 03 19:19:43 UTC 2025","POST /challenger @api","","",""
"","75","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 19:19:42 UTC 2025","passed","Mon Nov 03 19:19:42 UTC 2025","POST /challenger @api","","",""
"","4713","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 19:20:03 UTC 2025","passed","Mon Nov 03 19:20:08 UTC 2025","Тест поиска по тегам @ui","","",""
