"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","14","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","12","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","45","09/POST /todos (201) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","26","13/POST /todos (201) max out content @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","4573","Пользователь создает статью @ui","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:35 UTC 2025","Тесты статей @ui","","",""
"","15","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","20","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","14","28/GET /todos (200) XML pref @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","14","29/GET /todos (200) no accept @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","18","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
