"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","5448","Пользователь редактирует статью @ui","chromium","Mon Nov 03 17:57:49 UTC 2025","passed","Mon Nov 03 17:57:54 UTC 2025","Тесты статей @ui","","",""
"","43","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:41 UTC 2025","POST /challenger @api","","",""
"","45","03/GET /todos (200) @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:41 UTC 2025","POST /challenger @api","","",""
"","41","08/HEAD /todos (200) @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","42","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","43","28/GET /todos (200) XML pref @api","chromium","Mon Nov 03 17:57:43 UTC 2025","passed","Mon Nov 03 17:57:43 UTC 2025","POST /challenger @api","","",""
"","52","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:41 UTC 2025","POST /challenger @api","","",""
"","40","25/GET /todos (200) XML @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","4307","Пользователь лайкает статью @ui","chromium","Mon Nov 03 17:57:54 UTC 2025","passed","Mon Nov 03 17:57:58 UTC 2025","Тесты статей @ui","","",""
"","4727","Пользователь создает статью @ui","chromium","Mon Nov 03 17:57:43 UTC 2025","passed","Mon Nov 03 17:57:47 UTC 2025","Тесты статей @ui","","",""
"","50","06/GET /todos/{id} (404) @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:41 UTC 2025","POST /challenger @api","","",""
"","42","10/POST /todos (400) doneStatus @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","42","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","46","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","43","14/POST /todos (413) content too long @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","43","27/GET /todos (200) ANY @api","chromium","Mon Nov 03 17:57:43 UTC 2025","passed","Mon Nov 03 17:57:43 UTC 2025","POST /challenger @api","","",""
"","40","30/GET /todos (406) @api","chromium","Mon Nov 03 17:57:43 UTC 2025","passed","Mon Nov 03 17:57:43 UTC 2025","POST /challenger @api","","",""
"","46","04/GET /todo (404) not plural @api","chromium","Mon Nov 03 17:57:41 UTC 2025","passed","Mon Nov 03 17:57:41 UTC 2025","POST /challenger @api","","",""
"","3884","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 17:58:02 UTC 2025","passed","Mon Nov 03 17:58:06 UTC 2025","Тест поиска по тегам @ui","","",""
"","40","18/POST /todos/{id} (404) @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","43","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
"","41","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 17:57:42 UTC 2025","passed","Mon Nov 03 17:57:42 UTC 2025","POST /challenger @api","","",""
